RNQA,CORPODAGUA,PERIODO,PARAMETRO,N_VALIDO,MEDIA,MEDIANA,DESVIO_PADRAO,MINIMO,MAXIMO
MA-7164-I-19,RIO ITAPECURU,2.0,PROFUNDIDADE,1,1.25,1.25,,1.25,1.25
MA-7164-I-19,RIO ITAPECURU,7.0,PROFUNDIDADE,1,0.0,0.0,,0.0,0.0
MA-7164-I-19,RIO ITAPECURU,8.0,PROFUNDIDADE,1,0.33,0.33,,0.33,0.33
MA-7164-I-19,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.08,0.08,,0.08,0.08
MA-7181-I-1,RIO ITAPECURU,2.0,PROFUNDIDADE,1,1.26,1.26,,1.26,1.26
MA-7181-I-1,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.035,0.035,0.04949747468305833,0.0,0.07
MA-7181-I-1,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.225,0.225,0.31819805153394637,0.0,0.45
MA-7181-I-1,RIO ITAPECURU,8.0,PROFUNDIDADE,1,0.67,0.67,,0.67,0.67
MA-7181-I-1,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.204,0.204,,0.204,0.204
MA-7181-I-2,RIO ITAPECURU,1.0,PROFUNDIDADE,1,31.69,31.69,,31.69,31.69
MA-7181-I-2,RIO ITAPECURU,2.0,PROFUNDIDADE,1,31.22,31.22,,31.22,31.22
MA-7181-I-2,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.105,0.105,0.14849242404917498,0.0,0.21
MA-7181-I-2,RIO ITAPECURU,7.0,PROFUNDIDADE,1,0.0,0.0,,0.0,0.0
MA-7181-I-2,RIO ITAPECURU,8.0,PROFUNDIDADE,1,0.72,0.72,,0.72,0.72
MA-7181-I-2,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.296,0.296,,0.296,0.296
MA-7181-I-3,RIO ITAPECURU,2.0,PROFUNDIDADE,1,1.23,1.23,,1.23,1.23
MA-7181-I-3,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.06,0.06,0.08485281374238571,0.0,0.12
MA-7181-I-3,RIO ITAPECURU,7.0,PROFUNDIDADE,1,0.0,0.0,,0.0,0.0
MA-7181-I-3,RIO ITAPECURU,8.0,PROFUNDIDADE,1,0.45,0.45,,0.45,0.45
MA-7181-I-3,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.123,0.123,,0.123,0.123
MA-7181-I-4,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.0,0.0,0.0,0.0,0.0
MA-7181-I-4,RIO ITAPECURU,7.0,PROFUNDIDADE,1,0.0,0.0,,0.0,0.0
MA-7181-I-4,RIO ITAPECURU,8.0,PROFUNDIDADE,1,0.73,0.73,,0.73,0.73
MA-7181-I-4,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.193,0.193,,0.193,0.193
MA-7182-I-2,RIO PERITORO,5.0,PROFUNDIDADE,2,0.035,0.035,0.007071067811865474,0.03,0.04
MA-7182-I-2,RIO PERITORO,6.0,PROFUNDIDADE,1,0.35,0.35,,0.35,0.35
MA-7182-I-2,RIO PERITORO,7.0,PROFUNDIDADE,2,0.4295,0.4295,0.4744686501761734,0.094,0.765
MA-7182-I-3,RIO PERITORO,5.0,PROFUNDIDADE,1,0.14,0.14,,0.14,0.14
MA-7182-I-3,RIO PERITORO,6.0,PROFUNDIDADE,1,0.19,0.19,,0.19,0.19
MA-7182-I-3,RIO PERITORO,7.0,PROFUNDIDADE,2,0.422,0.422,0.42143564158718233,0.124,0.72
MA-7183-I-3,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.186,0.186,,0.186,0.186
MA-7183-I-3,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.46299999999999997,0.46299999999999997,0.37193816690412396,0.2,0.726
MA-7183-I-4,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.01,0.01,0.01414213562373095,0.0,0.02
MA-7183-I-4,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.17,0.17,,0.17,0.17
MA-7183-I-4,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.40149999999999997,0.40149999999999997,0.4447701653663384,0.087,0.716
MA-7184-I-1,RIO CODOZINHO,7.0,PROFUNDIDADE,2,0.275,0.275,0.38890872965260115,0.0,0.55
MA-7185-I-1,RIACHO PERITORO,6.0,PROFUNDIDADE,1,0.185,0.185,,0.185,0.185
MA-7185-I-1,RIACHO PERITORO,7.0,PROFUNDIDADE,2,0.6315,0.6315,0.36981684656056435,0.37,0.893
MA-7185-I-10,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.211,0.211,,0.211,0.211
MA-7185-I-10,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.343,0.343,0.48507525189397166,0.0,0.686
MA-7185-I-11,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.07500000000000001,0.07500000000000001,0.035355339059327376,0.05,0.1
MA-7185-I-11,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.27,0.27,,0.27,0.27
MA-7185-I-11,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.3375,0.3375,0.47729707730091964,0.0,0.675
MA-7185-I-12,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.045,0.045,0.007071067811865479,0.04,0.05
MA-7185-I-12,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.27,0.27,,0.27,0.27
MA-7185-I-12,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.34,0.34,0.4808326112068524,0.0,0.68
MA-7185-I-3,RIO TAPUIO,2.0,PROFUNDIDADE,1,31.26,31.26,,31.26,31.26
MA-7185-I-3,RIO TAPUIO,5.0,PROFUNDIDADE,2,0.0,0.0,0.0,0.0,0.0
MA-7185-I-3,RIO TAPUIO,7.0,PROFUNDIDADE,1,0.0,0.0,,0.0,0.0
MA-7185-I-3,RIO TAPUIO,10.0,PROFUNDIDADE,1,0.318,0.318,,0.318,0.318
MA-7185-I-5,RIO PIRAPEMAS,5.0,PROFUNDIDADE,2,0.0,0.0,0.0,0.0,0.0
MA-7185-I-5,RIO PIRAPEMAS,6.0,PROFUNDIDADE,1,0.14,0.14,,0.14,0.14
MA-7185-I-5,RIO PIRAPEMAS,7.0,PROFUNDIDADE,2,0.353,0.353,0.39739401102683974,0.072,0.634
MA-7185-I-6,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.6385000000000001,0.6385000000000001,0.044547727214752496,0.607,0.67
MA-7185-I-7,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.196,0.196,,0.196,0.196
MA-7185-I-7,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.37,0.37,0.5232590180780452,0.0,0.74
MA-7185-I-8,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.091,0.091,0.0,0.091,0.091
MA-7185-I-8,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.302,0.302,,0.302,0.302
MA-7185-I-8,RIO ITAPECURU,7.0,PROFUNDIDADE,2,0.3345,0.3345,0.4730544366138003,0.0,0.669
MA-7185-I-9,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.02,0.02,0.0282842712474619,0.0,0.04
MA-7185-I-9,RIO ITAPECURU,6.0,PROFUNDIDADE,1,0.06,0.06,,0.06,0.06
MA-7187-I-11,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.144,0.144,,0.144,0.144
MA-7187-I-2,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.247,0.247,,0.247,0.247
MA-7187-I-4,RIO ALPERCATAS,10.0,PROFUNDIDADE,1,0.232,0.232,,0.232,0.232
MA-7189-I-4,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.152,0.152,,0.152,0.152
MA-7191-IE-4,RIO ITAPECURU,1.0,PROFUNDIDADE,1,31.16,31.16,,31.16,31.16
MA-7191-IE-4,RIO ITAPECURU,2.0,PROFUNDIDADE,2,30.715,30.715,0.6858935777509503,30.23,31.2
MA-7191-IE-4,RIO ITAPECURU,5.0,PROFUNDIDADE,2,0.015,0.015,0.021213203435596427,0.0,0.03
MA-7191-IE-4,RIO ITAPECURU,7.0,PROFUNDIDADE,1,0.0,0.0,,0.0,0.0
MA-7191-IE-4,RIO ITAPECURU,8.0,PROFUNDIDADE,1,0.8,0.8,,0.8,0.8
MA-7191-IE-4,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.206,0.206,,0.206,0.206
MA-7199-I-1,RIO ITAPECURU,10.0,PROFUNDIDADE,1,0.124,0.124,,0.124,0.124
MA-7164-I-19,RIO ITAPECURU,6.0,VAZAO,1,898.3,898.3,,898.3,898.3
MA-7164-I-19,RIO ITAPECURU,7.0,VAZAO,1,50.93,50.93,,50.93,50.93
MA-7164-I-19,RIO ITAPECURU,8.0,VAZAO,2,147.91500000000002,147.91500000000002,164.0558443030909,31.91,263.92
MA-7164-I-19,RIO ITAPECURU,9.0,VAZAO,2,38.815,38.815,17.133197308150045,26.7,50.93
MA-7183-I-3,RIO ITAPECURU,6.0,VAZAO,1,54.8,54.8,,54.8,54.8
MA-7183-I-3,RIO ITAPECURU,7.0,VAZAO,1,54.78,54.78,,54.78,54.78
MA-7183-I-3,RIO ITAPECURU,8.0,VAZAO,2,90.27,90.27,60.48591406269727,47.5,133.04
MA-7183-I-3,RIO ITAPECURU,9.0,VAZAO,1,13.6,13.6,,13.6,13.6
MA-7185-I-1,RIACHO PERITORO,6.0,VAZAO,2,5.35,5.35,6.7175144212722016,0.6,10.1
MA-7185-I-6,RIO ITAPECURU,7.0,VAZAO,1,59.2,59.2,,59.2,59.2
MA-7185-I-6,RIO ITAPECURU,8.0,VAZAO,2,52.93,52.93,21.156634893101504,37.97,67.89
MA-7185-I-6,RIO ITAPECURU,9.0,VAZAO,2,39.64,39.64,11.511698397716994,31.5,47.78
MA-7185-I-7,RIO ITAPECURU,3.0,VAZAO,2,33.349000000000004,33.349000000000004,1.2289515857022217,32.48,34.218
MA-7185-I-7,RIO ITAPECURU,6.0,VAZAO,2,51.945,51.945,14.361338725898781,41.79,62.1
MA-7185-I-7,RIO ITAPECURU,8.0,VAZAO,2,77.815,77.815,49.900525548334656,42.53,113.1
MA-7185-I-7,RIO ITAPECURU,9.0,VAZAO,1,63.16,63.16,,63.16,63.16
MA-7185-I-8,RIO ITAPECURU,5.0,VAZAO,1,66.66,66.66,,66.66,66.66
MA-7185-I-8,RIO ITAPECURU,6.0,VAZAO,2,42.31,42.31,3.0971277015970777,40.12,44.5
MA-7185-I-8,RIO ITAPECURU,7.0,VAZAO,1,59.74,59.74,,59.74,59.74
MA-7185-I-8,RIO ITAPECURU,8.0,VAZAO,2,94.5,94.5,73.63810019276706,42.43,146.57
MA-7185-I-8,RIO ITAPECURU,9.0,VAZAO,2,42.885000000000005,42.885000000000005,13.130972926634191,33.6,52.17
MA-7164-I-19,RIO ITAPECURU,1.0,TEMPERATURA_AR,1,27.5,27.5,,27.5,27.5
MA-7164-I-19,RIO ITAPECURU,2.0,TEMPERATURA_AR,2,26.98,26.98,0.8768124086713204,26.36,27.6
MA-7164-I-19,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,29.535,29.535,1.6475588001646544,28.37,30.7
MA-7164-I-19,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,26.895,26.895,1.8879751057680831,25.56,28.23
MA-7164-I-19,RIO ITAPECURU,6.0,TEMPERATURA_AR,1,26.57,26.57,,26.57,26.57
MA-7164-I-19,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,28.975,28.975,1.4495689014324216,27.95,30.0
MA-7164-I-19,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,28.975,28.975,1.1667261889578062,28.15,29.8
MA-7164-I-19,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,28.485,28.485,0.6434671708797596,28.03,28.94
MA-7164-I-19,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,26.715,26.715,0.2050609665440982,26.57,26.86
MA-7164-I-19,RIO ITAPECURU,,TEMPERATURA_AR,2,27.125,27.125,4.065863991822648,24.25,30.0
MA-7181-I-1,RIO ITAPECURU,1.0,TEMPERATURA_AR,1,26.15,26.15,,26.15,26.15
MA-7181-I-1,RIO ITAPECURU,2.0,TEMPERATURA_AR,2,26.314999999999998,26.314999999999998,0.869741340859455,25.7,26.93
MA-7181-I-1,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,27.975,27.975,2.5809397513309014,26.15,29.8
MA-7181-I-1,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,26.275,26.275,0.07778174593051983,26.22,26.33
MA-7181-I-1,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,28.185000000000002,28.185000000000002,0.445477272147523,27.87,28.5
MA-7181-I-1,RIO ITAPECURU,6.0,TEMPERATURA_AR,1,24.84,24.84,,24.84,24.84
MA-7181-I-1,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,28.61,28.61,0.5798275605729691,28.2,29.02
MA-7181-I-1,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,28.115000000000002,28.115000000000002,0.16263455967290497,28.0,28.23
MA-7181-I-1,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,27.005000000000003,27.005000000000003,1.2232947314527287,26.14,27.87
MA-7181-I-1,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,25.229999999999997,25.229999999999997,0.14142135623730775,25.13,25.33
MA-7181-I-1,RIO ITAPECURU,,TEMPERATURA_AR,2,27.445,27.445,3.6133156518632576,24.89,30.0
MA-7181-I-2,RIO ITAPECURU,1.0,TEMPERATURA_AR,1,26.12,26.12,,26.12,26.12
MA-7181-I-2,RIO ITAPECURU,2.0,TEMPERATURA_AR,2,25.2,25.2,1.8384776310850246,23.9,26.5
MA-7181-I-2,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,26.5,26.5,1.4142135623730951,25.5,27.5
MA-7181-I-2,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,27.630000000000003,27.630000000000003,0.2121320343559635,27.48,27.78
MA-7181-I-2,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,27.395,27.395,1.9445436482630056,26.02,28.77
MA-7181-I-2,RIO ITAPECURU,6.0,TEMPERATURA_AR,1,25.16,25.16,,25.16,25.16
MA-7181-I-2,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,26.59,26.59,0.4384062043356577,26.28,26.9
MA-7181-I-2,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,26.814999999999998,26.814999999999998,0.586898628384837,26.4,27.23
MA-7181-I-2,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,25.39,25.39,0.8202438661763964,24.81,25.97
MA-7181-I-2,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,25.625,25.625,0.2050609665440982,25.48,25.77
MA-7181-I-2,RIO ITAPECURU,,TEMPERATURA_AR,2,24.715,24.715,1.7182694782833103,23.5,25.93
MA-7181-I-3,RIO ITAPECURU,2.0,TEMPERATURA_AR,2,25.7225,25.7225,1.000556095378964,25.015,26.43
MA-7181-I-3,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,30.43,30.43,4.058792924010783,27.56,33.3
MA-7181-I-3,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,26.945,26.945,0.7141778489984116,26.44,27.45
MA-7181-I-3,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,29.61,29.61,2.008183258569796,28.19,31.03
MA-7181-I-3,RIO ITAPECURU,6.0,TEMPERATURA_AR,1,26.56,26.56,,26.56,26.56
MA-7181-I-3,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,28.615,28.615,0.30405591591021525,28.4,28.83
MA-7181-I-3,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,27.59,27.59,0.7919595949289314,27.03,28.15
MA-7181-I-3,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,27.33,27.33,0.5515432893255041,26.94,27.72
MA-7181-I-3,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,26.225,26.225,1.1242997820866116,25.43,27.02
MA-7181-I-3,RIO ITAPECURU,,TEMPERATURA_AR,2,25.61,25.61,1.216223663640861,24.75,26.47
MA-7181-I-4,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,26.174999999999997,26.174999999999997,1.477853172679883,25.13,27.22
MA-7181-I-4,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,25.91,25.91,1.4566399692442895,24.88,26.94
MA-7181-I-4,RIO ITAPECURU,6.0,TEMPERATURA_AR,1,24.32,24.32,,24.32,24.32
MA-7181-I-4,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,25.884999999999998,25.884999999999998,1.576848122046,24.77,27.0
MA-7181-I-4,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,27.035,27.035,0.657609306503489,26.57,27.5
MA-7181-I-4,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,27.255,27.255,0.07778174593051983,27.2,27.31
MA-7181-I-4,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,25.92,25.92,0.9758073580374361,25.23,26.61
MA-7181-I-4,RIO ITAPECURU,,TEMPERATURA_AR,2,24.73,24.73,2.0223253941935257,23.3,26.16
MA-7182-I-2,RIO PERITORO,4.0,TEMPERATURA_AR,2,25.869999999999997,25.869999999999997,0.9192388155425111,25.22,26.52
MA-7182-I-2,RIO PERITORO,5.0,TEMPERATURA_AR,2,27.095,27.095,0.19091883092036627,26.96,27.23
MA-7182-I-2,RIO PERITORO,6.0,TEMPERATURA_AR,2,27.950000000000003,27.950000000000003,3.0405591591021537,25.8,30.1
MA-7182-I-2,RIO PERITORO,7.0,TEMPERATURA_AR,2,27.22,27.22,0.4384062043356589,26.91,27.53
MA-7182-I-2,RIO PERITORO,8.0,TEMPERATURA_AR,2,27.725,27.725,0.6717514421272209,27.25,28.2
MA-7182-I-2,RIO PERITORO,9.0,TEMPERATURA_AR,2,26.43,26.43,1.5273506473629415,25.35,27.51
MA-7182-I-2,RIO PERITORO,10.0,TEMPERATURA_AR,2,26.215,26.215,0.3181980515339484,25.99,26.44
MA-7182-I-2,RIO PERITORO,,TEMPERATURA_AR,1,28.08,28.08,,28.08,28.08
MA-7182-I-3,RIO PERITORO,4.0,TEMPERATURA_AR,2,28.14,28.14,3.662813126546316,25.55,30.73
MA-7182-I-3,RIO PERITORO,5.0,TEMPERATURA_AR,1,30.79,30.79,,30.79,30.79
MA-7182-I-3,RIO PERITORO,6.0,TEMPERATURA_AR,2,28.340000000000003,28.340000000000003,1.3010764773832486,27.42,29.26
MA-7182-I-3,RIO PERITORO,7.0,TEMPERATURA_AR,2,27.665,27.665,0.7000357133746797,27.17,28.16
MA-7182-I-3,RIO PERITORO,8.0,TEMPERATURA_AR,2,28.165,28.165,0.5161879502661813,27.8,28.53
MA-7182-I-3,RIO PERITORO,9.0,TEMPERATURA_AR,2,27.855,27.855,1.4637110370561537,26.82,28.89
MA-7182-I-3,RIO PERITORO,10.0,TEMPERATURA_AR,2,26.83,26.83,0.9616652224137054,26.15,27.51
MA-7182-I-3,RIO PERITORO,,TEMPERATURA_AR,1,29.93,29.93,,29.93,29.93
MA-7183-I-3,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,27.505,27.505,0.9121677477306457,26.86,28.15
MA-7183-I-3,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,27.11,27.11,2.98399061660723,25.0,29.22
MA-7183-I-3,RIO ITAPECURU,6.0,TEMPERATURA_AR,2,26.775,26.775,1.138441917710341,25.97,27.58
MA-7183-I-3,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,30.86,30.86,3.8042344827836225,28.17,33.55
MA-7183-I-3,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,28.605,28.605,0.9828784258493014,27.91,29.3
MA-7183-I-3,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,29.215,29.215,1.322289680818842,28.28,30.15
MA-7183-I-3,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,27.71,27.71,2.248599564173221,26.12,29.3
MA-7183-I-4,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,28.89,28.89,3.8325187540310885,26.18,31.6
MA-7183-I-4,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,27.645,27.645,1.2374368670764582,26.77,28.52
MA-7183-I-4,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,28.415,28.415,0.7141778489984129,27.91,28.92
MA-7183-I-4,RIO ITAPECURU,6.0,TEMPERATURA_AR,2,28.71,28.71,0.650538238691625,28.25,29.17
MA-7183-I-4,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,28.560000000000002,28.560000000000002,3.337544007200507,26.2,30.92
MA-7183-I-4,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,27.675,27.675,0.8838834764831844,27.05,28.3
MA-7183-I-4,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,28.200000000000003,28.200000000000003,1.0182337649086306,27.48,28.92
MA-7183-I-4,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,26.12,26.12,1.3859292911256338,25.14,27.1
MA-7184-I-1,RIO CODOZINHO,7.0,TEMPERATURA_AR,2,32.175,32.175,0.5303300858899068,31.8,32.55
MA-7184-I-1,RIO CODOZINHO,8.0,TEMPERATURA_AR,2,27.07,27.07,2.8567113959936514,25.05,29.09
MA-7184-I-1,RIO CODOZINHO,9.0,TEMPERATURA_AR,1,27.18,27.18,,27.18,27.18
MA-7184-I-1,RIO CODOZINHO,10.0,TEMPERATURA_AR,1,26.41,26.41,,26.41,26.41
MA-7185-I-1,RIACHO PERITORO,3.0,TEMPERATURA_AR,1,28.45,28.45,,28.45,28.45
MA-7185-I-1,RIACHO PERITORO,4.0,TEMPERATURA_AR,2,27.215,27.215,0.8697413408594512,26.6,27.83
MA-7185-I-1,RIACHO PERITORO,6.0,TEMPERATURA_AR,2,27.165,27.165,0.7141778489984153,26.66,27.67
MA-7185-I-1,RIACHO PERITORO,7.0,TEMPERATURA_AR,2,28.17,28.17,0.9333809511662416,27.51,28.83
MA-7185-I-1,RIACHO PERITORO,8.0,TEMPERATURA_AR,2,28.134999999999998,28.134999999999998,0.06363961030679044,28.09,28.18
MA-7185-I-1,RIACHO PERITORO,9.0,TEMPERATURA_AR,2,26.259999999999998,26.259999999999998,1.3293607486307073,25.32,27.2
MA-7185-I-1,RIACHO PERITORO,10.0,TEMPERATURA_AR,2,26.380000000000003,26.380000000000003,0.11313708498984897,26.3,26.46
MA-7185-I-1,RIACHO PERITORO,,TEMPERATURA_AR,2,27.634999999999998,27.634999999999998,1.4495689014324216,26.61,28.66
MA-7185-I-10,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,25.439999999999998,25.439999999999998,1.4990663761154828,24.38,26.5
MA-7185-I-10,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,25.805,25.805,0.30405591591021525,25.59,26.02
MA-7185-I-10,RIO ITAPECURU,6.0,TEMPERATURA_AR,2,26.630000000000003,26.630000000000003,1.0182337649086306,25.91,27.35
MA-7185-I-10,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,25.79,25.79,1.117228714274744,25.0,26.58
MA-7185-I-10,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,25.235,25.235,1.5627059864222705,24.13,26.34
MA-7185-I-10,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,25.325,25.325,0.8131727983645286,24.75,25.9
MA-7185-I-10,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,27.14,27.14,0.8909545442950485,26.51,27.77
MA-7185-I-11,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,25.805,25.805,0.24748737341529264,25.63,25.98
MA-7185-I-11,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,25.775,25.775,0.1767766952966369,25.65,25.9
MA-7185-I-11,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,27.47,27.47,0.3535533905932738,27.22,27.72
MA-7185-I-11,RIO ITAPECURU,6.0,TEMPERATURA_AR,2,27.755,27.755,0.27577164466275395,27.56,27.95
MA-7185-I-11,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,26.695,26.695,1.0677312395916854,25.94,27.45
MA-7185-I-11,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,25.104999999999997,25.104999999999997,0.9970205614730309,24.4,25.81
MA-7185-I-11,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,25.205,25.205,0.27577164466275017,25.01,25.4
MA-7185-I-11,RIO ITAPECURU,10.0,TEMPERATURA_AR,2,26.755000000000003,26.755000000000003,5.692209588551709,22.73,30.78
MA-7185-I-12,RIO ITAPECURU,3.0,TEMPERATURA_AR,2,26.325,26.325,3.4294678887547567,23.9,28.75
MA-7185-I-12,RIO ITAPECURU,4.0,TEMPERATURA_AR,2,26.235,26.235,0.9121677477306457,25.59,26.88
MA-7185-I-12,RIO ITAPECURU,5.0,TEMPERATURA_AR,2,26.86,26.86,0.3252691193458125,26.63,27.09
MA-7185-I-12,RIO ITAPECURU,6.0,TEMPERATURA_AR,2,25.185000000000002,25.185000000000002,0.41719300090006417,24.89,25.48
MA-7185-I-12,RIO ITAPECURU,7.0,TEMPERATURA_AR,2,27.765,27.765,2.0859650045003133,26.29,29.24
MA-7185-I-12,RIO ITAPECURU,8.0,TEMPERATURA_AR,2,27.185000000000002,27.185000000000002,1.294005409571382,26.27,28.1
MA-7185-I-12,RIO ITAPECURU,9.0,TEMPERATURA_AR,2,27.7,27.7,0.1697056274847728,27.58,27.82
MA-7185-I-12,RIO ITAPECURU,10.0,TEMPERATURA_AR,1,25.21,25.21,,25.21,25.21
MA-7185-I-3,RIO TAPUIO,2.0,TEMPERATURA_AR,2,28.8,28.8,2.4041630560342604,27.1,30.5
MA-7185-I-3,RIO TAPUIO,3.0,TEMPERATURA_AR,1,25.99,25.99,,25.99,25.99
MA-7185-I-3,RIO TAPUIO,4.0,TEMPERATURA_AR,2,25.064999999999998,25.064999999999998,0.45961940777125615,24.74,25.39
MA-7185-I-3,RIO TAPUIO,5.0,TEMPERATURA_AR,2,28.03,28.03,0.6929646455628157,27.54,28.52
MA-7185-I-3,RIO TAPUIO,6.0,TEMPERATURA_AR,2,26.93,26.93,1.65462986797652,25.76,28.1
MA-7185-I-3,RIO TAPUIO,7.0,TEMPERATURA_AR,1,28.26,28.26,,28.26,28.26
MA-7185-I-3,RIO TAPUIO,8.0,TEMPERATURA_AR,1,27.27,27.27,,27.27,27.27
MA-7185-I-3,RIO TAPUIO,9.0,TEMPERATURA_AR,2,27.95,27.95,1.7394826817189075,26.72,29.18
MA-7185-I-3,RIO TAPUIO,10.0,TEMPERATURA_AR,2,26.86,26.86,0.1697056274847728,26.74,26.98
MA-7185-I-3,RIO TAPUIO,,TEMPERATURA_AR,1,27.19,27.19,,27.19,27.19
MA-7185-I-5,RIO PIRAPEMAS,3.0,TEMPERATURA_AR,2,30.415,30.415,1.6758430714121197,29.23,31.6
MA-7185-I-5,RIO PIRAPEMAS,4.0,TEMPERATURA_AR,2,25.175,25.175,0.9828784258493014,24.48,25.87
MA-7185-I-5,RIO PIRAPEMAS,5.0,TEMPERATURA_AR,2,27.755,27.755,3.387041481883562,25.36,30.15
MA-7185-I-5,RIO PIRAPEMAS,6.0,TEMPERATURA_AR,2,26.45,26.45,1.3435028842544392,25.5,27.4
MA-7185-I-5,RIO PIRAPEMAS,7.0,TEMPERATURA_AR,2,28.34,28.34,3.379970414071698,25.95,30.73
MA-7185-I-5,RIO PIRAPEMAS,8.0,TEMPERATURA_AR,2,29.575,29.575,3.486036431249679,27.11,32.04
MA-7185-I-5,RIO PIRAPEMAS,9.0,TEMPERATURA_AR,2,27.875,27.875,1.4637110370561537,26.84,28.91
MA-7185-I-5,RIO PIRAPEMAS,10.0,TEMPERATURA_AR,1,24.99,24.99,,24.99,24.99
