ID_AMOSTRA,LINHA_BASE,ANO,PERIODO,CAMPANHA,ABA_ORIGEM,LINHA_ORIGEM,RNQA,HIDRO,ROTA,MUNICIPIO,CORPODAGUA,NUMERO_COLETA,NUMERO_LAUDO,DATA_COLETA,HORARIO_COLETA,NUMERO_MEDICAO,LATITUDE,LONGITUDE,CHOVEU_EM_24H,PROFUNDIDADE,VAZAO,TEMPERATURA_AR,TEMPERATURA_AGUA,PH,OXIGENIO_DISSOLVIDO,COND_ELETRICA_ESPECIFICA,TURBIDEZ,SALINIDADE,ALCALINIDADE,TRANSPARENCIA_AGUA,SOLIDOS_DISSOLVIDOS,SOLIDOS_SUSPENSOS,CLORETO_TOTAL,FLUORETO_TOTAL,BROMETO_TOTAL,NITRATO,NITRITO,SULFATO,FOSFATO_TOTAL,ORTOFOSFATO,FOSFORO_TOTAL,NITROGENIO_AMONIACAL,SITUACAO,OBSERVACOES,ORIG_FLUORETO_TOTAL,ORIG_BROMETO_TOTAL,ORIG_NITRATO,ORIG_NITRITO,ORIG_SULFATO,ORIG_FOSFATO_TOTAL,BACIA_ITAPECURU,CRITERIO_BACIA,FLAG_VALOR_INVALIDO,MOTIVO_VALOR_INVALIDO,VALIDO_PARA_CALCULO,OUTLIER_PROFUNDIDADE,OUTLIER_VAZAO,OUTLIER_TEMPERATURA_AR,OUTLIER_TEMPERATURA_AGUA,OUTLIER_PH,OUTLIER_OXIGENIO_DISSOLVIDO,OUTLIER_COND_ELETRICA_ESPECIFICA,OUTLIER_TURBIDEZ,OUTLIER_SALINIDADE,OUTLIER_ALCALINIDADE,OUTLIER_TRANSPARENCIA_AGUA,OUTLIER_SOLIDOS_DISSOLVIDOS,OUTLIER_SOLIDOS_SUSPENSOS,OUTLIER_CLORETO_TOTAL,OUTLIER_FLUORETO_TOTAL,OUTLIER_BROMETO_TOTAL,OUTLIER_NITRATO,OUTLIER_NITRITO,OUTLIER_SULFATO,OUTLIER_FOSFATO_TOTAL,OUTLIER_ORTOFOSFATO,OUTLIER_FOSFORO_TOTAL,OUTLIER_NITROGENIO_AMONIACAL,N_OUTLIERS_LINHA
ITA-0001,54,2017,,1.0,2017 REMQAS,54,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2017-03-27,,,-2.90911,-44.2429,,,,26.4,27.96,6.35,5.7,65.6,57.84,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0002,55,2017,,1.0,2017 REMQAS,55,MA-7181-I-4,,,ROSARIO,RIO ITAPECURU,,,2017-03-27,,,-3.04538,-44.2365,,,,23.3,27.9,6.4,5.81,61.7,37.5,,,,,,,,,,,,,,,,NAO PREENCHIVEL: HIDRO AMBIGUO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0003,56,2017,,1.0,2017 REMQAS,56,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2017-01-27,,,-3.15473,-44.2809,,,,23.5,27.9,5.88,5.33,64.2,50.74,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0004,58,2017,,1.0,2017 REMQAS,58,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2017-03-29,,,-3.62778,-44.3792,,,,30.0,29.0,6.61,6.35,87.0,47.7,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0005,60,2017,,1.0,2017 REMQAS,60,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-03-29,,,-3.37039,-44.3447,,,,30.0,29.8,6.6,6.43,87.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0006,61,2017,,1.0,2017 REMQAS,61,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-03-28,,,-3.53386,-44.3959,,,,26.47,29.0,6.2,5.84,72.5,56.3,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0007,95,2017,,1.0,2017 REMQAS,95,MA-7187-I-4,,,COLINAS,RIO ITAPECURU,,,2017-04-24,,,,,,,,25.92,27.3,6.64,7.47,13.9,6.66,,,,,,,,,,,,,,,,HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0008,96,2017,,1.0,2017 REMQAS,96,MA-7187-I-1,,,COLINAS,RIO ITAPECURU,,,2017-04-24,,,,,,,,27.44,27.44,6.24,7.25,33.4,68.84,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0009,103,2017,,1.0,2017 REMQAS,103,MA-7182-I-3,,,PIRAPEMAS,RIO PERITORO,,,2017-05-10,,,-3.86152,-44.2861,,,,29.93,28.31,7.55,5.5,100.5,17.85,,,,,,,,,,,,,,,,NAO PREENCHIVEL: HIDRO AMBIGUO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0010,104,2017,,1.0,2017 REMQAS,104,MA-7182-I-2,,,PIRAPEMAS,RIO PERITORO,,,2017-05-10,,,-3.82522,-44.2871,,,,28.08,28.25,6.7,5.73,98.4,19.8,,,,,,,,,,,,,,,,NAO PREENCHIVEL: HIDRO AMBIGUO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0011,106,2017,,1.0,2017 REMQAS,106,MA-7185-I-1,33661000.0,,PIRAPEMAS,RIACHO PERITORO,,,2017-05-10,,,-3.70913,-44.2874,,,,28.66,28.16,7.01,6.08,64.8,23.16,,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0012,107,2017,,1.0,2017 REMQAS,107,MA-7185-I-3,,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2017-05-10,,,-4.01658,-44.4441,,,,27.19,28.33,7.25,3.6,68.7,22.51,,,,,,,,,,,,,,,,NAO PREENCHIVEL: HIDRO AMBIGUO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0013,177,2017,,2.0,2017.2 REMQAS,54,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2017-07-04,,,,,,,,25.91,29.82,7.15,8.26,124.5,210.45,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,True,,,,,,,,,,,,,,,,1
ITA-0014,178,2017,,2.0,2017.2 REMQAS,55,MA-7181-I-4,,,ROSARIO,RIO ITAPECURU,,,2017-07-05,,,,,,,,26.16,30.32,8.23,6.43,57.1,10.67,,,,,,,,,,,,,,,,NAO PREENCHIVEL: HIDRO AMBIGUO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0015,179,2017,,2.0,2017.2 REMQAS,56,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2017-07-05,,,,,,,,25.93,30.26,8.08,7.17,82.4,18.41,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0016,181,2017,,2.0,2017.2 REMQAS,58,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2017-07-09,,,,,,,,24.25,28.57,7.52,7.05,79.6,84.6,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0017,183,2017,,2.0,2017.2 REMQAS,60,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-07-05,,,,,,,,24.89,30.04,8.04,7.48,82.6,33.44,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0018,184,2017,,2.0,2017.2 REMQAS,61,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-07-06,,,,,,,,24.75,29.52,7.77,7.72,80.2,47.43,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0019,218,2017,,2.0,2017.2 REMQAS,96,MA-7187-I-4,,,COLINAS,RIO ITAPECURU,,,2017-07-19,,,-6.01763,-44.3196,,,,22.65,23.65,7.13,8.14,9.9,3.49,,,,,,,,,,,,,,,,HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,True,True,False,False,False,False,,,,,,,,,,,,,,,,2
ITA-0020,219,2017,,2.0,2017.2 REMQAS,97,MA-7187-I-1,,,COLINAS,RIO ITAPECURU,,,2017-07-19,,,-6.01161,-44.2381,,,,23.68,23.83,7.15,8.02,12.9,11.64,,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,True,False,False,False,False,,,,,,,,,,,,,,,,1
ITA-0021,229,2017,,2.0,2017.2 REMQAS,107,MA-7185-I-1,33661000.0,,PIRAPEMAS,RIACHO PERITORO,,,,,,-3.70639,-44.2872,,,,26.61,27.76,5.54,6.8,214.0,33.85,,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,0
ITA-0022,230,2017,,2.0,2017.2 REMQAS,108,MA-7185-I-3,,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,,,,-4.01806,-44.4417,,,,,,,,,,,,,,,,,,,,,,,,,TEXTO: X; NAO PREENCHIVEL: HIDRO AMBIGUO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0023,288,2017,1.0,,2017- 1° PERIODO,42,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2017-09-28,08:10:00,1.0,-3.628631,-44.37863,NAO,-0.79,,27.156,30.55,6.68,7.67,61.5,10.47,0.02,,,,,,,,,,,,,,,VALOR ATIPICO EM PROFUNDIDADE,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,SIM,PROFUNDIDADE=-0.79 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0024,289,2017,1.0,,2017- 1° PERIODO,43,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2017-12-11,08:15:00,2.0,-3.629806,-44.378167,,,,27.5,29.1,6.2,7.6,79.0,29.0,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0025,294,2017,1.0,,2017- 1° PERIODO,48,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,,10:09:00,1.0,-3.371232,-44.344984,NAO,-0.76,,28.6,30.808,6.5,8.15,62.5,14.74,0.03,,,,,,,,,,,,,,,DATA NAO RECONHECIDA; VALOR ATIPICO EM PROFUNDIDADE,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,SIM,PROFUNDIDADE=-0.76 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0026,295,2017,1.0,,2017- 1° PERIODO,49,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-12-11,10:33:00,2.0,-3.379056,-44.349194,,,,26.15,29.0,6.82,7.45,49.7,16.3,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0027,296,2017,1.0,,2017- 1° PERIODO,50,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2017-09-19,08:37:00,1.0,-3.158178,-44.287087,NAO,-0.62,,28.17,31.18,7.02,6.95,31.18,8.29,0.03,,,,,,,,,,,,,,,VALOR ATIPICO EM PROFUNDIDADE,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,SIM,PROFUNDIDADE=-0.62 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0028,297,2017,1.0,,2017- 1° PERIODO,51,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2017-12-18,09:28:00,2.0,-3.154,-44.28,,31.69,,26.12,29.13,5.59,6.32,50.9,20.05,0.02,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,True,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0029,298,2017,1.0,,2017- 1° PERIODO,52,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-09-28,08:45:00,1.0,-3.525876,-44.402093,NAO,-0.69,,28.024,30.786,6.64,8.13,60.5,12.03,0.02,,,,,,,,,,,,,,,VALOR ATIPICO EM PROFUNDIDADE,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,SIM,PROFUNDIDADE=-0.69 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0030,299,2017,1.0,,2017- 1° PERIODO,53,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2017-12-11,09:20:00,2.0,-3.540944,-44.396722,,,,,29.6,7.26,7.29,49.4,25.15,0.02,,,,,,,,,,,,,,,COLUNA DESLOCADA NA ORIGEM,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0031,302,2017,1.0,,2017- 1° PERIODO,56,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2017-09-19,11:07:00,1.0,-3.880483,-44.614022,NAO,-0.46,,25.53,31.99,6.44,6.46,99.8,36.33,0.04,,,,,,,,,,,,,,,VALOR ATIPICO EM PROFUNDIDADE,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),SIM,PROFUNDIDADE=-0.46 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0032,303,2017,1.0,,2017- 1° PERIODO,57,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2017-11-18,12:00:00,2.0,-4.011,-44.441,,,,,,,,,,,,,,,,,,,,,,,,,,SECO,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0033,304,2017,1.0,,2017- 1° PERIODO,58,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2017-09-05,08:30:00,1.0,-2.909108,-44.242946,NAO,-1.01,,26.6,29.68,6.84,6.17,34046.0,113.41,19.33,,,,,,,,,,,,,,,VALOR ATIPICO EM PROFUNDIDADE,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,SIM,PROFUNDIDADE=-1.01 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0034,305,2017,1.0,,2017- 1° PERIODO,59,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2017-12-04,15:52:00,2.0,-2.901,-44.244,,31.16,,28.07,29.66,8.29,6.93,2270.0,349.29,0.99,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,True,,False,False,False,False,True,True,True,,,,,,,,,,,,,,,4
ITA-0035,398,2018,2.0,,2018- 2° PERIODO,42,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2018-04-04,08:00:00,1.0,-3.630028,-44.378417,NAO,1.25,,26.36,27.0,6.54,5.64,58.1,64.26,0.02,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0036,399,2018,2.0,,2018- 2° PERIODO,43,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2018-06-29,09:48:00,2.0,,,NAO,,,27.6,28.5,7.77,8.12,93.9,18.4,0.04,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°63258; COORDENADA INVALIDA: 44°37591,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0037,404,2018,2.0,,2018- 2° PERIODO,48,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-04-04,10:38:00,1.0,-3.379167,-44.349139,NAO,1.26,,25.7,27.125,6.55,5.57,54.4,72.87,0.02,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0038,405,2018,2.0,,2018- 2° PERIODO,49,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-06-29,11:50:00,2.0,,,NAO,,,26.93,29.6,8.71,9.72,102.7,15.02,0.04,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°37893; COORDENADA INVALIDA: 44°34906,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,True,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0039,406,2018,2.0,,2018- 2° PERIODO,50,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2018-03-20,06:25:00,1.0,-3.163111,-44.278806,NAO,31.22,,26.5,29.3,4.45,6.31,105.3,31.4,0.04,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,True,,False,False,True,False,False,False,False,,,,,,,,,,,,,,,2
ITA-0040,407,2018,2.0,,2018- 2° PERIODO,51,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2018-06-12,07:30:00,2.0,-3.162667,-44.280917,NAO,,,23.9,28.9,4.65,7.4,98.9,23.4,0.04,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,True,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0041,408,2018,2.0,,2018- 2° PERIODO,52,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-04-04,09:35:00,1.0,-3.540889,-44.396611,NAO,1.23,,25.015,26.965,6.55,5.66,55.4,67.45,0.02,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0042,409,2018,2.0,,2018- 2° PERIODO,53,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-06-29,11:00:00,2.0,,,NAO,,,26.43,28.8,8.1,8.64,94.9,17.2,0.04,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°54098; COORDENADA INVALIDA: 44°39711,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0043,412,2018,2.0,,2018- 2° PERIODO,56,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2018-03-20,08:40:00,1.0,-4.011028,-44.440861,NAO,31.26,,27.1,30.02,4.18,2.15,106.3,10.92,0.004,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,True,,False,False,True,True,False,False,False,,,,,,,,,,,,,,,3
ITA-0044,413,2018,2.0,,2018- 2° PERIODO,57,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2018-06-12,10:00:00,2.0,-4.011056,-44.44075,NAO,,,30.5,28.7,7.13,4.74,139.3,24.1,0.06,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0045,414,2018,2.0,,2018- 2° PERIODO,58,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2018-03-14,09:40:00,1.0,-2.902393,-44.244601,NAO,31.2,,28.0,29.397,3.39,5.69,103.5,41.11,0.05,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,True,,False,False,True,False,False,False,False,,,,,,,,,,,,,,,2
ITA-0046,415,2018,2.0,,2018- 2° PERIODO,59,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2018-06-05,08:05:00,2.0,-2.90195,-44.244278,NAO,30.23,,25.9,29.266,4.61,6.97,119.9,35.3,0.05,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,True,,False,False,True,False,False,False,False,,,,,,,,,,,,,,,2
ITA-0047,514,2018,3.0,,2018-3° PERIODO,48,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2018-09-17,12:20:00,1.0,,,NAO,,,30.7,31.7,7.8,8.22,69.9,19.24,0.03,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°62944; COORDENADA INVALIDA: 44°37782,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0048,515,2018,3.0,,2018-3° PERIODO,49,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2018-12-18,10:28:00,2.0,,,NAO,,,28.37,28.25,7.47,6.04,84.6,108.39,0.04,,,,,,,,,,,,,,,COORDENADA FORA DO MARANHAO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0049,522,2018,3.0,,2018-3° PERIODO,56,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-09-17,14:28:00,1.0,,,NAO,,,29.8,32.3,8.0,7.88,70.3,17.12,0.03,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°37900; COORDENADA INVALIDA: 44°34918,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0050,523,2018,3.0,,2018-3° PERIODO,57,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-12-18,08:25:00,2.0,-3.651389,-44.702222,NAO,,,26.15,27.72,6.18,5.65,87.5,275.43,0.04,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,True,False,,,,,,,,,,,,,,,1
ITA-0051,524,2018,3.0,,2018-3° PERIODO,58,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2018-08-29,07:25:00,1.0,-3.154722,-44.280889,NAO,,,25.5,30.3,6.6,5.95,73.8,1.01,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0052,525,2018,3.0,,2018-3° PERIODO,59,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2018-11-27,07:18:00,2.0,,,NAO,,,27.5,29.97,6.27,6.15,55.6,15.3,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°16136; COORDENADA INVALIDA: 44°28595,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0053,526,2018,3.0,,2018-3° PERIODO,60,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-09-17,12:46:00,1.0,,,NAO,,,33.3,32.3,8.44,8.3,72.7,21.35,0.03,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°59761; COORDENADA INVALIDA: 44°40035,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0054,527,2018,3.0,,2018-3° PERIODO,61,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2018-12-18,10:00:00,2.0,-4.158611,,NAO,,,27.56,28.08,7.25,6.28,81.4,109.8,0.04,,,,,,,,,,,,,,,COORDENADA FORA DO MARANHAO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0055,530,2018,3.0,,2018-3° PERIODO,64,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2018-09-04,09:20:00,1.0,,,NAO,,,25.99,29.16,7.48,3.59,298.2,51.8,0.14,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°01093; COORDENADA INVALIDA: 44°44090,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,True,False,True,,,,,,,,,,,,,,,2
